timestamp,open,high,low,close,volume,Dividends,Stock Splits,5日均线,10日均线,20日均线,50日均线,RSI指标,MACD,MACD信号线,MACD柱状图,布林带上轨,布林带中轨,布林带下轨,成交量10日均线,成交量20日均线,随机指标K,随机指标D,平均真实波幅,amount
2025-07-23,399.989990234375,400.7200012207031,387.1199951171875,397.80999755859375,12433200,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,4946051261.645508
2025-07-24,404.25,405.30999755859375,392.0,396.70001220703125,7904600,0.0,0.0,,,,,,-0.02490351750299169,-0.01383528750166205,-0.01106823000132964,,,,,,,,,3135754916.491699
2025-07-25,391.8999938964844,397.4800109863281,386.3900146484375,391.6600036621094,8643300,0.0,0.0,,,,,,-0.18802238771951352,-0.08522344332865034,-0.10279894439086318,,,,,,,,,3385234909.65271
2025-07-28,394.6199951171875,395.3900146484375,375.260009765625,379.489990234375,11270400,0.0,0.0,,,,,,-0.6969977957505193,-0.29246407761790133,-0.404533718132618,,,,,,,,,4277003985.9375
2025-07-29,383.5899963378906,384.7799987792969,365.739990234375,371.44000244140625,9334700,0.0,0.0,387.4200012207031,,,,,-1.2792214020566348,-0.5860020727507944,-0.6932193293058404,,,,,,,,,3467280990.789795
2025-07-30,382.95001220703125,386.5799865722656,372.7099914550781,377.4800109863281,11100000,0.0,0.0,383.35400390625,,,,,-1.3468973368356387,-0.7922469942760905,-0.5546503425595483,,,,,,,,,4190028121.948242
2025-07-31,382.8900146484375,387.1400146484375,376.8299865722656,377.760009765625,12371200,0.0,0.0,379.5660034179688,,,,,-1.3544143187845634,-0.9345165468496621,-0.4198977719349013,,,,,,,,,4673344632.8125
2025-08-01,335.1400146484375,337.5799865722656,310.54998779296875,314.69000244140625,31342200,0.0,0.0,364.1720031738281,,,,,-4.337274978263224,-1.7522633868048265,-2.5850115914583975,,,,,,,,,9863076994.519043
2025-08-04,319.5400085449219,324.0,311.0,318.1700134277344,12106400,0.0,0.0,351.9080078125,,,,,-6.164200394481384,-2.771442723310473,-3.392757671170911,,,,,,,,,3851893450.5615234
2025-08-05,307.1099853515625,312.8500061035156,297.20001220703125,297.989990234375,16863900,0.0,0.0,337.21800537109374,362.3190032958984,,,,-8.409949907198325,-4.034795647394181,-4.375154259804144,,,,13336990.0,,,,,5025273396.313477
2025-08-06,297.54998779296875,304.7699890136719,293.30999755859375,303.5799865722656,15982700,0.0,0.0,322.43800048828126,352.8960021972656,,,,-9.61701125327346,-5.256152525537435,-4.360858727736026,,,,13691940.0,,,,,4852027851.38855
2025-08-07,311.2300109863281,317.94000244140625,306.9800109863281,310.7900085449219,13857200,0.0,0.0,309.04400024414065,344.3050018310547,,,,-9.97507717971257,-6.269579637195693,-3.705497542516878,,,,14287200.0,,,,,4306679306.408691
2025-08-08,311.44000244140625,313.70001220703125,301.2300109863281,310.5400085449219,9253800,0.0,0.0,308.21400146484376,336.19300231933596,,,,-10.122427119899442,-7.084976024172839,-3.0374510957266025,,,,14348250.0,,,,,2873675131.072998
2025-08-11,322.1000061035156,333.6600036621094,318.79998779296875,319.6199951171875,14664400,0.0,0.0,308.5039978027344,330.2060028076172,,,22.380792840153916,-9.57501005816249,-7.605893001937077,-1.9691170562254134,,,,14687650.0,,23.49106924874442,,18.943575177873885,4687035456.396484
2025-08-12,329.3500061035156,329.8599853515625,314.1600036621094,322.6199951171875,9947800,0.0,0.0,313.42999877929685,325.3240020751953,,,23.991706315225883,-8.861982428289593,-7.866272164549101,-0.9957102637404924,,,,14748960.0,,26.169640677315847,,19.093573434012278,3209359187.426758
2025-08-13,328.2099914550781,345.3900146484375,321.5299987792969,327.010009765625,15399800,0.0,0.0,318.1160034179687,320.277001953125,,,26.429017922023007,-7.94330305087874,-7.882124546704839,-0.061178504173900805,,,,15178940.0,,32.35097231739332,27.33722741448453,19.84714617047991,5035888748.388672
2025-08-14,320.489990234375,327.45001220703125,316.79998779296875,324.8900146484375,9403600,0.0,0.0,320.9360046386719,314.99000244140626,,,26.96157642563948,-7.275301162767619,-7.7579640234869025,0.48266286071928377,,,,14882180.0,,30.936531938517614,29.819048311075594,19.815719604492188,3055135741.748047
2025-08-15,322.8500061035156,323.3999938964844,314.55999755859375,317.54998779296875,7881200,0.0,0.0,322.33800048828124,315.2760009765625,,,27.89121648471159,-7.137194214508497,-7.631532473363121,0.4943382588546239,,,,12536080.0,,25.83393991196316,29.707148055958033,19.11572047642299,2502674963.7939453
2025-08-18,311.4800109863281,324.2900085449219,307.1099853515625,320.7300109863281,8798800,0.0,0.0,322.56000366210935,315.53200073242186,,,31.247707685137215,-6.7402518041274675,-7.4506698341899575,0.71041803006249,,,,12205320.0,,29.223071974376037,28.664514608285604,18.982864379882812,2822039220.666504
2025-08-19,320.69000244140625,322.5899963378906,301.45001220703125,302.07000732421875,10327700,0.0,0.0,318.45000610351565,315.94000244140625,339.12950286865237,,24.494369125969186,-7.56931345213826,-7.474675322213325,-0.09463812992493548,410.1328213174708,339.12950286865237,268.1261844198339,11551700.0,12444345.0,9.336041958979022,21.46435128177274,19.41143580845424,3119688414.642334
2025-08-20,304.2699890136719,306.45001220703125,291.4599914550781,304.3900146484375,8570300,0.0,0.0,313.92600708007814,316.02100524902346,334.45850372314453,,25.522139938879363,-7.965657589630609,-7.5737859095162685,-0.3918716801143409,401.3819560996195,334.45850372314453,267.53505134666955,10810460.0,12251200.0,23.97555652257072,20.84489015197526,19.745720999581472,2608713742.541504
2025-08-21,301.4200134277344,305.0,297.79998779296875,300.2799987792969,5743400,0.0,0.0,309.00400390625,314.9700042724609,329.6375030517578,,42.07458820125125,-8.45328228517684,-7.750992740270397,-0.702289544906443,391.3727256906707,329.6375030517578,267.9022804128449,9999080.0,12143140.0,16.354540202209282,16.555379561253005,15.459291730608259,1724628144.9890137
2025-08-22,300.5899963378906,322.260009765625,297.19000244140625,319.8500061035156,13029200,0.0,0.0,309.46400756835936,315.9010040283203,326.0470031738281,,50.78504241082888,-7.401696764988003,-7.680718720620153,0.2790219556321496,380.51969042918415,326.0470031738281,271.57431591847205,10376620.0,12362435.0,52.642318633256735,30.990805119345577,16.321435110909597,4167389699.523926
2025-08-25,312.17999267578125,315.5899963378906,305.1000061035156,306.0,8473900,0.0,0.0,306.51800537109375,314.53900451660155,322.37250366210935,,53.97834578953655,-7.449734750757273,-7.634302733345,0.1845679825877271,371.29831303219316,322.37250366210935,273.44669429202554,9757570.0,12222610.0,26.96087945816468,31.985912764543567,15.877149309430804,2593013400.0
2025-08-26,304.0,309.20001220703125,300.3699951171875,308.4800109863281,7745400,0.0,0.0,307.8000061035156,313.1250061035156,319.2245040893555,,52.51128454572469,-7.227120251225074,-7.552557411827843,0.3254371606027693,362.64999817083674,319.2245040893555,275.79901000787424,9537330.0,12143145.0,31.55945153264044,37.05421654135395,15.689293997628349,2389301077.093506
2025-08-27,307.2099914550781,312.4100036621094,306.69000244140625,308.9700012207031,5746300,0.0,0.0,308.71600341796875,311.3210052490234,315.7990036010742,,48.9982355992378,-6.934724572966729,-7.428616254893795,0.49389168192706556,349.62267631523383,315.7990036010742,281.9753308869146,8571980.0,11875460.0,32.468018236975425,30.32944974259351,15.072150094168526,1775434318.0145264
2025-08-28,312.55999755859375,315.95001220703125,306.0,308.4700012207031,6292500,0.0,0.0,310.35400390625,309.67900390625,312.3345031738281,,48.86375819139384,-6.661314625318539,-7.274783985373718,0.6134693600551788,329.5555838732407,312.3345031738281,295.11342247441553,8260870.0,11571525.0,31.540890877494583,31.85612021570348,14.89215087890625,1941047482.6812744
2025-08-29,306.19000244140625,308.2200012207031,301.5,304.5400085449219,6611400,0.0,0.0,307.29200439453126,308.3780059814453,311.8270034790039,,41.22645445716305,-6.6515009658312465,-7.149885793226327,0.49838482739508017,329.351370563183,311.8270034790039,294.3026363948248,8133890.0,10334985.0,24.253683412942323,29.42086417580411,13.738579886300224,2013435812.4938965
2025-09-02,299.9700012207031,310.4100036621094,295.3999938964844,303.55999755859375,6814900,0.0,0.0,306.80400390625,306.6610046386719,311.09650268554685,,38.64396227636411,-6.6371371547892295,-7.047177131583121,0.41003997679389137,328.7252969039398,311.09650268554685,293.4677084671539,7935500.0,10070410.0,22.436493416909098,26.077022569115332,13.689296177455358,2068731027.3620605
2025-09-03,305.010009765625,308.3699951171875,301.1499938964844,302.30999755859375,5220800,0.0,0.0,305.57000122070315,306.68500366210935,311.3125030517578,,34.71157180840815,-6.639678375916958,-6.965576363591955,0.3258979876749972,328.36145555622375,311.3125030517578,294.26355054729186,7424810.0,9488255.0,30.147262704556265,25.61247984480256,12.500723702566964,1578300035.2539062
2025-09-04,301.9599914550781,307.7699890136719,300.010009765625,306.79998779296875,6211800,0.0,0.0,305.13599853515626,306.9260009765625,311.47350311279297,,39.122063580730384,-6.2363497001545625,-6.819586449496485,0.5832367493419222,328.2740029461151,311.47350311279297,294.67300327947083,7188960.0,8999710.0,46.725520415998155,33.10309217915451,12.29429190499442,1905780164.1723633
2025-09-05,313.8500061035156,315.739990234375,292.55999755859375,299.07000732421875,11367000,0.0,0.0,303.25599975585936,306.8050018310547,310.8875030517578,,38.939447074639084,-6.4180742475431884,-6.739220336511223,0.3211460889680344,328.5821730557129,310.8875030517578,293.1928330478027,7751320.0,8875200.0,23.180054546772837,33.350945889109084,13.212147303989955,3399528773.2543945
2025-09-08,301.8800048828125,306.6000061035156,297.1499938964844,302.20001220703125,8824100,0.0,0.0,302.7880004882812,305.0400024414063,310.47050323486326,,38.902866107586036,-6.2541891676531804,-6.642152578738913,0.3879634110857326,328.5876969521802,310.47050323486326,292.35330951754634,7330810.0,8853715.0,34.500543101048166,34.802039354606386,12.660003662109375,2666643127.7160645
2025-09-09,303.7699890136719,319.3900146484375,303.6000061035156,318.7799987792969,10361300,0.0,0.0,305.8320007324219,306.31800231933596,310.4285034179687,,60.26286125992121,-4.8193163211246315,-6.2774003758765,1.4580840547518683,328.460081558974,310.4285034179687,292.39692527696343,7519550.0,8638560.0,88.70126974847784,48.793955798766284,12.377862112862724,3302975201.3519287
