timestamp,open,high,low,close,volume,Dividends,Stock Splits,5日均线,10日均线,20日均线,50日均线,RSI指标,MACD,MACD信号线,MACD柱状图,布林带上轨,布林带中轨,布林带下轨,成交量10日均线,成交量20日均线,随机指标K,随机指标D,平均真实波幅,amount
2025-07-22,14.720000267028809,17.049999237060547,14.350000381469727,16.969999313354492,27656700,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,469334180.0096512
2025-07-23,17.200000762939453,17.90999984741211,16.290000915527344,17.739999771118164,29467700,0.0,0.0,,,,,,0.017275651295978633,0.009597584053321463,0.007678067242657171,,,,,,,,,522756991.2553787
2025-07-24,17.739999771118164,18.31999969482422,15.90999984741211,16.09000015258789,22451500,0.0,0.0,,,,,,-0.029153780699544996,-0.0062841228126074115,-0.022869657886937584,,,,,,,,,361244638.425827
2025-07-25,15.854999542236328,16.649999618530273,15.319999694824219,16.045000076293945,16633100,0.0,0.0,,,,,,-0.05118102202492736,-0.021493099510547772,-0.029687922514379586,,,,,,,,,266878090.76900482
2025-07-28,16.149999618530273,16.34000015258789,15.399999618530273,15.720000267028809,12227300,0.0,0.0,16.51299991607666,,,,,-0.07500529651403554,-0.037411768300257366,-0.03759352821377817,,,,,,,,,192213159.26504135
2025-07-29,15.25,15.479999542236328,13.649999618530273,13.6899995803833,23938700,0.0,0.0,15.856999969482422,,,,,-0.1747210841816056,-0.07463022715438289,-0.1000908570272227,,,,,,,,,327720792.9549217
2025-07-30,13.869999885559082,14.289999961853027,13.699999809265137,13.949999809265137,13740800,0.0,0.0,15.098999977111816,,,,,-0.223881831874575,-0.11240182663856685,-0.11148000523600815,,,,,,,,,191684157.3791504
2025-07-31,13.890000343322754,14.40999984741211,13.619999885559082,14.1899995803833,13428500,0.0,0.0,14.718999862670898,,,,,-0.2418315568831364,-0.14350622474295363,-0.09832533214018277,,,,,,,,,190550409.36517715
2025-08-01,13.46500015258789,13.699999809265137,13.050000190734863,13.329999923706055,12452900,0.0,0.0,14.17599983215332,,,,,-0.29324954701906947,-0.17809767506918894,-0.11515187194988052,,,,,,,,,165997156.04991913
2025-08-04,13.4399995803833,14.430000305175781,13.380000114440918,14.289999961853027,10601300,0.0,0.0,13.889999771118164,15.201499843597412,,,,-0.2760086693888191,-0.2000354215222062,-0.07597324786661286,,,,18259850.0,,,,,151492576.5955925
